Position_ID,Department_ID,Position_Title,Job_Level,Business_Impact_Score_1_5,Operational_Dependency_Score_1_5,Knowledge_Specialization_Score_1_5,Cross_Function_Dependency_Score_1_5,Max_Acceptable_Vacancy_Days,Promotion_Ramp_Up_Days,Transfer_Ramp_Up_Days,Business_Continuity_Weight_pct,Skill_Coverage_Weight_pct,Cost_Efficiency_Weight_pct,Assumption_Status,Assumption_Effective_Date
POS-677,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-678,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-679,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-680,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-681,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-682,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-683,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-684,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-685,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-686,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-687,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-688,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-689,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-690,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-691,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-692,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-693,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-694,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-695,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-696,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-697,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-698,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-699,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-700,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-701,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-702,DEPARTMENT-016,Research Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-703,DEPARTMENT-016,Research Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-704,DEPARTMENT-016,Research Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-705,DEPARTMENT-002,Accounts Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-706,DEPARTMENT-002,Financial Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-707,DEPARTMENT-002,Senior Financial Analyst,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-708,DEPARTMENT-003,Sales Representative,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-709,DEPARTMENT-003,Account Executive,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-710,DEPARTMENT-003,Senior Account Manager,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-711,DEPARTMENT-003,Sales Representative,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-712,DEPARTMENT-003,Account Executive,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-713,DEPARTMENT-003,Sales Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-714,DEPARTMENT-003,Sales Representative,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-715,DEPARTMENT-004,Customer Support Representative,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-716,DEPARTMENT-004,Customer Support Specialist,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-717,DEPARTMENT-004,Senior Customer Support Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-718,DEPARTMENT-004,Customer Support Representative,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-719,DEPARTMENT-004,Customer Support Specialist,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-720,DEPARTMENT-005,Junior Software Engineer,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-721,DEPARTMENT-005,Software Engineer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-722,DEPARTMENT-005,Senior Software Engineer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-723,DEPARTMENT-005,Junior Software Engineer,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-724,DEPARTMENT-005,Software Engineer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-725,DEPARTMENT-005,Engineering Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-726,DEPARTMENT-005,Junior Software Engineer,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-727,DEPARTMENT-005,Software Engineer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-728,DEPARTMENT-005,Senior Software Engineer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-729,DEPARTMENT-006,Operations Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-730,DEPARTMENT-006,Operations Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-731,DEPARTMENT-006,Senior Operations Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-732,DEPARTMENT-006,Operations Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-733,DEPARTMENT-006,Operations Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-734,DEPARTMENT-006,Operations Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-735,DEPARTMENT-007,IT Support Technician,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-736,DEPARTMENT-007,Systems Administrator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-737,DEPARTMENT-007,Senior Systems Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-738,DEPARTMENT-007,IT Support Technician,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-739,DEPARTMENT-008,Junior Medical Officer,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-740,DEPARTMENT-008,Medical Officer,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-741,DEPARTMENT-008,Senior Medical Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-742,DEPARTMENT-008,Junior Medical Officer,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-743,DEPARTMENT-008,Medical Officer,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-744,DEPARTMENT-008,Medical Care Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-745,DEPARTMENT-008,Junior Medical Officer,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-746,DEPARTMENT-008,Medical Officer,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-747,DEPARTMENT-008,Senior Medical Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-748,DEPARTMENT-008,Junior Medical Officer,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-749,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-750,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-751,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-752,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-753,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-754,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-755,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-756,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-757,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-758,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-759,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-760,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-761,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-762,DEPARTMENT-014,Production Operator,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-763,DEPARTMENT-014,Production Technician,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-764,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-765,DEPARTMENT-014,Production Operator,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-766,DEPARTMENT-014,Production Technician,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-767,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-768,DEPARTMENT-014,Production Operator,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-769,DEPARTMENT-014,Production Technician,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-770,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-771,DEPARTMENT-014,Production Operator,Junior,4,5,4,3,30,25,30,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-772,DEPARTMENT-014,Production Technician,Mid,4,5,4,3,30,30,35,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-773,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-774,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-775,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-776,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-777,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-778,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-779,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-780,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-781,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-782,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-783,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-784,DEPARTMENT-016,Research Associate,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
